;CODE;LOCATIONNAME;barrio;distrito;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR;X;Y
23796;8,88296E+18;San Diego;san diego;puente de vallecas;156000;85;3;1;Second hand / Good state;0;0;0;0;0;443088;4471544
23797;7,35165E+17;Fuentelarreina;fuentelarreina;fuencarral - el pardo;471000;135;3;2;Second hand / Needs reformation;0;0;0;0;1;437169;4480748
23798;9,22337E+18;Recoletos;recoletos;salamanca;734000;80;2;2;Second hand / Good state;0;0;0;0;1;441485;4474824
23799;9,22337E+18;La Paz;la paz;fuencarral - el pardo;198000;65;2;1;Second hand / Good state;0;0;0;0;1;440356;4480829
23800;6,29287E+18;Montecarmelo;el goloso;fuencarral - el pardo;369000;65;1;1;Second hand / Good state;0;1;0;1;1;440502;4483815
23801;9,22337E+18;Valdebernardo - Valderribas;valdebernardo;vicalvaro;227000;80;2;2;Second hand / Good state;0;0;0;1;1;448469;4472025
23802;2,23341E+18;Malasaña-Universidad;universidad;centro;857000;200;3;4;Second hand / Good state;0;0;0;0;1;440322;4474691
23803;2,3995E+18;Nueva España;nueva espana;chamartin;982000;225;4;2;Second hand / Good state;0;0;0;0;1;441531;4478972
23804;5,33966E+18;Puerta Bonita;puerta bonita;carabanchel;105000;75;3;1;Second hand / Needs reformation;0;0;0;0;1;438124;4470752
23805;2,7748E+18;Águilas;aguilas;latina;147000;75;3;1;Second hand / Needs reformation;0;0;0;0;1;433986;4470173
23806;9,22337E+18;Valdeacederas;valdeacederas;tetuan;335000;75;2;2;Second hand / Good state;0;1;0;0;1;440533;4479622
23807;9,22337E+18;San Diego;san diego;puente de vallecas;131000;70;3;1;Second hand / Good state;0;0;0;0;0;443402;4471245
23808;9,22337E+18;Valdezarza;valdezarza;moncloa - aravaca;152000;75;3;1;Second hand / Needs reformation;0;0;0;0;0;439558;4479475
23809;6,46276E+18;Pau de Carabanchel;buenavista;carabanchel;253000;100;3;2;Second hand / Good state;0;0;0;0;1;435567;4468601
23810;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;213000;40;1;1;Second hand / Good state;0;0;0;0;1;440523;4473406
23811;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;84000;60;2;1;Second hand / Good state;0;0;0;0;0;439537;4466364
23812;1,34944E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;86000;70;3;1;Second hand / Good state;0;0;0;0;0;439127;4465997
23813;8,28034E+17;Bellas Vistas;bellas vistas;tetuan;170000;80;3;1;Second hand / Needs reformation;0;0;0;0;0;439940;4478366
23814;9,12808E+18;Vista Alegre;vista alegre;carabanchel;104000;50;2;1;Second hand / Good state;0;0;0;0;0;436932;4470863
23815;7,80488E+18;Águilas;aguilas;latina;176000;85;3;1;Second hand / Good state;0;0;0;0;1;434120;4470214
23816;9,22337E+18;Los Rosales;los rosales;villaverde;128000;70;3;1;Second hand / Good state;0;0;0;0;0;441521;4466789
23817;9,22337E+18;Canillas;canillas;hortaleza;247000;55;1;1;Second hand / Good state;0;0;0;0;1;445172;4478854
23818;8,1263E+17;Vista Alegre;vista alegre;carabanchel;200000;100;3;2;Second hand / Good state;0;0;0;0;0;437069;4470854
23819;1,40757E+18;Moscardó;moscardo;usera;71000;75;4;1;Second hand / Needs reformation;0;0;0;0;0;439691;4471076
23820;1,39447E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;74000;50;2;1;Second hand / Good state;0;0;0;0;0;439392;4466506
23821;9,22337E+18;San Cristóbal;san cristobal;villaverde;87000;70;2;1;Second hand / Good state;0;0;0;0;0;441516;4465765
23822;4,75171E+18;Buena Vista;buenavista;carabanchel;273000;100;3;2;Second hand / Good state;0;0;0;0;1;435520;4468675
23823;9,22337E+18;Pacífico;pacifico;retiro;378000;115;3;2;Second hand / Good state;0;0;0;0;1;442816;4473055
23824;6,27225E+18;Nueva España;nueva espana;chamartin;354000;85;2;1;Second hand / Good state;0;0;0;0;1;442710;4479085
23825;9,22337E+18;Nueva España;nueva espana;chamartin;869000;210;3;3;Second hand / Good state;0;0;0;1;1;442684;4479883
23826;9,22337E+18;Los Rosales;los rosales;villaverde;133000;60;2;1;Second hand / Good state;0;0;0;0;0;441557;4467112
23827;8,48279E+18;Numancia;numancia;puente de vallecas;99000;65;2;1;Second hand / Good state;0;0;0;0;0;444256;4471729
23828;6,05691E+18;El Viso;el viso;chamartin;708000;125;3;2;Second hand / Good state;0;0;0;0;1;442300;4476910
23829;5,91241E+17;Los Ángeles;angeles;villaverde;178000;90;4;2;Second hand / Needs reformation;0;0;0;0;1;441062;4467133
23830;9,22337E+18;Canillas;canillas;hortaleza;325000;100;3;2;Second hand / Good state;0;0;0;0;1;444725;4479365
23831;5,40626E+18;Numancia;numancia;puente de vallecas;119000;60;2;1;Second hand / Good state;0;0;0;0;0;444045;4472045
23832;9,22337E+18;Comillas;comillas;carabanchel;255000;100;3;2;Second hand / Good state;0;0;0;0;1;439300;4472059
23833;2,715E+18;Sol;sol;centro;844000;215;3;3;Second hand / Good state;0;0;0;0;1;440166;4474037
23834;6,22454E+18;Almagro;almagro;chamberi;755000;115;2;2;Second hand / Good state;0;0;0;0;1;440761;4476453
23835;6,31269E+18;Nueva España;nueva espana;chamartin;471000;100;3;2;Second hand / Good state;0;0;0;0;1;442042;4479826
23836;2,46037E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;117000;50;1;1;Second hand / Good state;0;0;0;0;0;446312;4475504
23837;8,80669E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;133000;135;3;2;Second hand / Good state;0;0;0;0;1;439263;4466873
23838;2,63968E+18;Timón;timon;barajas;316000;100;3;2;Second hand / Good state;0;0;0;1;1;450239;4480355
23839;8,64319E+17;Bellas Vistas;bellas vistas;tetuan;119000;40;2;1;Second hand / Good state;0;0;0;0;0;439953;4477978
23840;9,22337E+18;Berruguete;berruguete;tetuan;197000;75;2;1;Second hand / Needs reformation;0;0;0;0;0;439918;4479001
23841;8,45545E+18;Cuzco-Castillejos;castillejos;tetuan;479000;105;2;2;Second hand / Good state;0;0;0;0;1;440821;4479126
23842;3,56332E+18;12 de Octubre-Orcasur;orcasur;usera;131000;120;3;1;Second hand / Unknown;0;0;0;0;0;440622;4468969
23843;9,22337E+18;Numancia;numancia;puente de vallecas;39000;45;2;1;Second hand / Unknown;0;0;0;0;0;443869;4471932
23844;4,10933E+17;Numancia;numancia;puente de vallecas;81000;45;3;1;Second hand / Unknown;0;0;0;0;0;443971;4471959
23845;9,22337E+18;Vallehermoso;vallehermoso;chamberi;170000;65;3;1;Second hand / Good state;0;0;0;0;1;439824;4477524
23846;9,22337E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;253000;95;2;1;Second hand / Good state;0;1;0;0;1;449649;4467512
23847;5,22034E+18;Campamento;campamento;latina;309000;115;3;2;Second hand / Good state;0;0;0;0;1;434444;4472236
23848;9,22337E+18;Moscardó;moscardo;usera;378000;90;3;2;Second hand / Good state;0;1;0;0;1;440291;4471568
23849;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;162000;65;3;1;Second hand / Good state;0;0;0;0;0;439530;4466468
23850;9,22337E+18;Tres Olivos - Valverde;valverde;fuencarral - el pardo;155000;95;3;1;Second hand / Good state;0;0;0;0;0;441310;4482672
23851;2,41887E+18;Opañel;opanel;carabanchel;136000;50;2;1;Second hand / Good state;0;0;0;0;1;438479;4470934
23852;9,22337E+18;Cuzco-Castillejos;castillejos;tetuan;919000;345;7;7;Second hand / Needs reformation;0;0;0;0;1;441123;4479595
23853;1,4205E+18;Aravaca;aravaca;moncloa - aravaca;844000;245;3;3;Second hand / Good state;0;0;0;1;1;433806;4478799
23854;9,22337E+18;Castellana;castellana;salamanca;5437000;615;6;6;Second hand / Needs reformation;0;0;0;0;1;441576;4476368
23855;9,22337E+18;Atalaya;atalaya;ciudad lineal;1143000;325;4;5;Second hand / Good state;0;0;0;1;1;443743;4479486
23856;6,60769E+18;Ciudad Universitaria;ciudad universitaria;moncloa - aravaca;278000;100;2;2;Second hand / Good state;0;0;0;0;1;439586;4478082
23857;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;210000;115;1;1;Second hand / Needs reformation;0;0;0;0;0;440161;4473637
23858;4,82989E+18;Castilla;castilla;chamartin;285000;60;2;1;Second hand / Good state;0;0;0;0;1;441858;4479924
23859;2,71784E+18;Palos de Moguer;palos de la frontera;arganzuela;273000;60;2;1;Second hand / Good state;0;0;0;0;0;441473;4472609
23860;3,26757E+18;Guindalera;guindalera;salamanca;331000;70;3;1;Second hand / Good state;0;0;0;0;1;443444;4476521
23861;7,94668E+18;Los Cármenes;los carmenes;latina;133000;75;2;1;Second hand / Good state;0;0;0;0;1;437064;4471933
23862;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;70000;75;3;1;Second hand / Good state;0;0;0;0;0;439925;4466702
23863;9,22337E+18;El Viso;el viso;chamartin;4089000;430;6;5;Second hand / Needs reformation;0;0;0;0;1;441525;4476660
23864;9,22337E+18;Pinar del Rey;pinar del rey;hortaleza;196000;85;3;1;Second hand / Good state;0;0;0;0;0;444995;4480695
23865;8,488E+18;Los Rosales;los rosales;villaverde;190000;100;3;2;Second hand / Good state;0;0;0;0;1;441490;4467442
23866;1,30488E+18;Cuzco-Castillejos;castillejos;tetuan;242000;45;2;1;Second hand / Good state;0;0;0;0;1;440950;4479365
23867;4,85163E+18;Arcos;arcos;san blas - canillejas;108000;90;3;1;Second hand / Needs reformation;0;0;0;0;0;447471;4474937
23868;9,22337E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;211000;95;2;2;Second hand / Good state;0;0;0;0;1;448884;4468454
23869;9,22337E+18;Bellas Vistas;bellas vistas;tetuan;201000;50;1;1;Second hand / Good state;0;0;0;0;1;440001;4477837
23870;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;142000;80;3;1;Second hand / Good state;0;0;0;0;1;439665;4466611
23871;4,93398E+18;Concepción;la concepcion;ciudad lineal;497000;140;2;1;Second hand / Good state;0;1;0;1;1;445195;4477078
23872;1,05251E+17;Valdeacederas;valdeacederas;tetuan;179000;50;2;1;Second hand / Good state;0;0;0;0;1;440317;4479887
23873;9,02636E+18;Gaztambide;gaztambide;chamberi;396000;65;2;1;Second hand / Good state;0;0;0;0;1;439349;4476627
23874;9,22337E+18;Fuente del Berro;fuente del berro;salamanca;339000;80;2;2;Second hand / Good state;0;0;0;0;1;443260;4475156
23875;9,09076E+18;Arroyo del Fresno;fuentelarreina;fuencarral - el pardo;363000;95;3;2;Second hand / Good state;0;0;0;1;0;439118;4482304
23876;6,73204E+17;Almendrales;almendrales;usera;195000;75;3;1;Second hand / Good state;0;0;0;0;1;440716;4470339
23877;9,22337E+18;Argüelles;arguelles;moncloa - aravaca;503000;115;3;2;Second hand / Good state;0;0;0;0;1;439254;4474912
23878;8,45569E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;179000;60;2;1;Second hand / Good state;0;0;0;0;1;445493;4476279
23879;2,78003E+18;Quintana;quintana;ciudad lineal;251000;100;3;2;Second hand / Good state;0;0;0;0;0;445565;4476495
23880;4,82459E+18;Águilas;aguilas;latina;111000;75;3;1;Second hand / Needs reformation;0;0;0;0;0;434364;4470475
23881;9,22337E+18;Simancas;simancas;san blas - canillejas;136000;70;3;1;Second hand / Needs reformation;0;0;0;0;1;447091;4476039
23882;9,22337E+18;Vallehermoso;vallehermoso;chamberi;536000;100;3;1;Second hand / Needs reformation;0;0;0;0;1;439834;4477579
23883;9,22337E+18;Valdezarza;valdezarza;moncloa - aravaca;590000;140;3;2;Second hand / Good state;0;0;0;1;1;438338;4480268
23884;9,22337E+18;Zofío;zofio;usera;148000;75;3;1;Second hand / Needs reformation;0;0;0;0;1;439253;4470558
23885;9,22337E+18;Lucero;lucero;latina;348000;90;3;2;Second hand / Good state;0;0;0;0;1;436169;4473034
23886;8,68097E+17;Pacífico;pacifico;retiro;268000;65;1;1;Second hand / Good state;0;0;0;0;1;442698;4472799
23887;2,04941E+18;Lavapiés-Embajadores;embajadores;centro;282000;40;1;1;Second hand / Good state;0;0;0;0;1;440634;4473727
23888;3,72103E+18;Ventilla-Almenara;almenara;tetuan;257000;85;2;1;Second hand / Good state;0;0;0;0;1;441142;4480186
23889;9,22337E+18;Castilla;castilla;chamartin;292000;60;2;1;Second hand / Good state;0;0;0;0;1;441885;4480020
23890;9,22337E+18;Chueca-Justicia;justicia;centro;1281000;250;4;3;Second hand / Needs reformation;0;0;0;0;1;440957;4474921
23891;8,4705E+18;Huertas-Cortes;cortes;centro;1317000;205;4;4;Second hand / Good state;0;0;0;0;1;440912;4473633
23892;6,47353E+18;Chueca-Justicia;justicia;centro;347000;60;1;1;Second hand / Good state;0;1;0;0;0;440801;4474986
23893;9,22337E+18;Valdeacederas;valdeacederas;tetuan;216000;100;3;2;Second hand / Needs reformation;0;0;0;0;0;441128;4479609
23894;9,22337E+18;Palomeras Bajas;palomeras bajas;puente de vallecas;110000;60;2;1;Second hand / Good state;0;0;0;0;0;444421;4470850
23895;9,22337E+18;Pacífico;pacifico;retiro;472000;85;2;2;Second hand / Good state;0;0;0;1;1;442133;4472688
23896;3,49388E+18;Hellín;hellin;san blas - canillejas;99000;60;3;1;Second hand / Good state;0;0;0;0;0;447841;4475661
23897;9,22337E+18;Santa Eugenia;santa eugenia;villa de vallecas;215000;100;4;2;Second hand / Good state;0;0;0;0;0;448243;4470559
23898;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;87000;65;3;1;Second hand / Good state;0;0;0;0;0;439754;4466357
23899;6,53878E+18;Arcos;arcos;san blas - canillejas;115000;60;2;1;Second hand / Unknown;0;0;0;0;0;447187;4474992
23900;1,12031E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;224000;85;2;2;Second hand / Good state;0;0;0;1;1;439982;4467093
23901;9,22337E+18;Vista Alegre;vista alegre;carabanchel;174000;80;3;1;Second hand / Good state;0;0;0;0;0;436135;4469888
23902;9,22337E+18;San Diego;san diego;puente de vallecas;308000;190;5;3;Second hand / Needs reformation;0;0;0;0;0;443389;4471442
23903;2,74932E+18;Castilla;castilla;chamartin;285000;60;2;1;Second hand / Good state;0;0;0;0;1;441879;4480014
23904;9,22337E+18;Ciudad Jardín;ciudad jardin;chamartin;237000;65;2;1;Second hand / Good state;0;0;0;0;1;442600;4477499
23905;9,22337E+18;Imperial;imperial;arganzuela;247000;50;1;1;Second hand / Good state;0;0;0;0;0;439547;4473009
23906;9,22337E+18;Rejas;rejas;san blas - canillejas;176000;95;3;1;Second hand / Unknown;0;0;0;0;1;449661;4477600
23907;9,22337E+18;Guindalera;guindalera;salamanca;700000;200;5;2;Second hand / Needs reformation;0;0;0;0;1;443730;4477089
23908;6,6527E+18;Canillejas;canillejas;san blas - canillejas;638000;250;6;4;Second hand / Good state;0;0;0;0;1;448089;4477540
23909;7,34147E+18;Salvador;el salvador;san blas - canillejas;156000;80;3;1;Second hand / Needs reformation;0;0;0;0;0;446477;4476924
23910;9,14387E+17;Moscardó;moscardo;usera;149000;65;3;1;Second hand / Needs reformation;0;0;0;0;0;439688;4471147
23911;6,84098E+17;Lista;lista;salamanca;304000;30;2;1;Second hand / Good state;0;0;0;0;1;443072;4475628
23912;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;74000;60;3;1;Second hand / Needs reformation;0;0;0;0;0;439933;4466133
23913;3,01183E+18;Moscardó;moscardo;usera;106000;50;2;1;Second hand / Needs reformation;0;0;0;0;0;440215;4471422
23914;9,22337E+18;Santa Eugenia;santa eugenia;villa de vallecas;164000;120;4;2;Second hand / Good state;0;0;0;0;1;447857;4470366
23915;9,22337E+18;Cuzco-Castillejos;castillejos;tetuan;400000;85;3;1;Second hand / Needs reformation;0;0;0;0;1;440966;4478912
23916;9,22337E+18;Castellana;castellana;salamanca;699000;120;2;2;Second hand / Good state;0;0;0;0;1;442340;4476386
23917;4,05654E+17;Los Rosales;los rosales;villaverde;177000;90;3;1;Second hand / Good state;0;0;0;0;0;441385;4466828
23918;9,22337E+18;Prosperidad;prosperidad;chamartin;472000;85;2;2;Second hand / Good state;0;0;0;0;1;442974;4476825
23919;9,22337E+18;Goya;goya;salamanca;1015000;155;3;2;Second hand / Good state;0;0;0;0;1;442311;4475019
23920;9,22337E+18;Recoletos;recoletos;salamanca;1127000;175;3;2;Second hand / Good state;0;0;0;0;1;441751;4475506
23921;9,22337E+18;Recoletos;recoletos;salamanca;333000;50;1;1;Second hand / Good state;0;0;0;0;1;442197;4475245
23922;9,22337E+18;Chueca-Justicia;justicia;centro;368000;65;1;1;Second hand / Good state;0;0;0;0;0;440741;4474846
23923;2,50746E+18;Sanchinarro;valdefuentes;hortaleza;286000;55;1;1;Second hand / Good state;0;0;0;1;1;444755;4483276
23924;9,22337E+18;Goya;goya;salamanca;920000;160;4;3;Second hand / Good state;0;0;0;0;1;442811;4474845
23925;8,42112E+18;Malasaña-Universidad;universidad;centro;328000;70;2;1;Second hand / Good state;0;0;0;0;0;439632;4475251
23926;9,22337E+18;Aravaca;aravaca;moncloa - aravaca;247000;90;2;1;Second hand / Good state;0;0;0;0;0;433676;4478866
23927;4,00469E+18;Palomeras sureste;palomeras sureste;puente de vallecas;285000;95;2;2;Second hand / Good state;0;0;0;1;1;446491;4470247
23928;1,72232E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;148000;120;3;1;Second hand / Good state;0;0;0;0;0;440147;4466504
23929;1,98209E+18;Jerónimos;los jeronimos;retiro;265000;45;1;1;Second hand / Good state;0;0;0;0;1;441460;4474313
23930;9,22337E+18;Chueca-Justicia;justicia;centro;208000;30;1;1;Second hand / Good state;0;0;0;0;1;440498;4475454
23931;4,2233E+18;Chopera;chopera;arganzuela;397000;95;3;2;Second hand / Good state;0;0;0;0;1;440469;4472148
23932;1,8403E+18;Castellana;castellana;salamanca;271000;95;2;1;Second hand / Good state;0;0;0;0;1;441878;4475964
23933;6,40194E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;197000;65;1;1;Second hand / Good state;0;1;0;0;0;445351;4475982
23934;9,22337E+18;Gaztambide;gaztambide;chamberi;190000;65;2;1;Second hand / Good state;0;0;0;0;0;439326;4476654
23935;2,3582E+18;Chueca-Justicia;justicia;centro;138000;30;0;1;Second hand / Good state;1;0;0;0;1;440922;4474866
23936;5,51978E+18;Palacio;palacio;centro;191000;40;1;1;Second hand / Good state;0;0;0;0;1;439420;4473730
23937;3,68266E+18;Cuzco-Castillejos;castillejos;tetuan;498000;155;4;2;Second hand / Good state;0;0;0;0;1;441312;4478669
23938;3,24541E+18;Chueca-Justicia;justicia;centro;241000;125;7;1;Second hand / Unknown;0;0;0;0;0;440524;4475403
23939;9,22337E+18;Jerónimos;los jeronimos;retiro;4118000;310;4;4;Second hand / Good state;0;1;0;0;1;441574;4474107
23940;9,22337E+18;Sol;sol;centro;366000;105;2;1;Second hand / Unknown;0;0;0;0;0;439933;4473898
23941;9,22337E+18;Valdeacederas;valdeacederas;tetuan;75000;70;3;1;Second hand / Good state;0;0;0;0;0;440157;4479968
23942;9,22337E+18;Gaztambide;gaztambide;chamberi;674000;135;6;2;Second hand / Good state;0;0;0;0;1;439199;4476122
23943;9,22337E+18;Sol;sol;centro;247000;45;1;1;Second hand / Good state;0;0;0;0;1;440327;4474187
23944;9,11725E+18;Goya;goya;salamanca;232000;50;1;1;Second hand / Good state;0;0;0;0;1;443165;4475122
23945;4,37726E+18;Simancas;simancas;san blas - canillejas;112000;55;2;1;Second hand / Unknown;0;0;0;0;0;446971;4475724
23946;2,55793E+18;Palos de Moguer;palos de la frontera;arganzuela;369000;105;3;2;Second hand / Needs reformation;0;0;0;0;1;441317;4472934
23947;4,50893E+18;Casco Histórico de Vicálvaro;casco historico de vicalvaro;vicalvaro;159000;75;2;1;Second hand / Good state;0;0;0;0;0;448403;4472716
23948;9,15622E+18;Castellana;castellana;salamanca;835000;155;1;2;Second hand / Good state;0;1;0;0;1;442353;4476028
23949;9,22337E+18;Aravaca;aravaca;moncloa - aravaca;2990000;465;8;7;Second hand / Good state;0;0;0;1;1;435423;4478753
23950;6,56868E+18;San Diego;san diego;puente de vallecas;99000;25;1;1;Second hand / Good state;0;0;0;0;0;443289;4471294
23951;9,21884E+18;Peñagrande;penagrande;fuencarral - el pardo;246000;60;3;1;Second hand / Good state;0;0;0;0;0;438158;4480952
23952;9,22337E+18;Conde Orgaz-Piovera;piovera;hortaleza;373000;135;1;1;Second hand / Good state;0;1;0;1;1;446787;4478813
23953;9,22337E+18;Goya;goya;salamanca;473000;110;3;2;Second hand / Needs reformation;0;0;0;0;1;442601;4475539
23954;4,16327E+18;Recoletos;recoletos;salamanca;1496000;245;5;3;Second hand / Needs reformation;0;0;0;0;1;442197;4475263
23955;9,22337E+18;Legazpi;legazpi;arganzuela;158000;45;1;1;Second hand / Good state;0;0;0;1;1;441595;4471207
23956;2,14529E+18;San Juan Bautista;san juan bautista;ciudad lineal;856000;160;3;2;Second hand / Good state;0;0;0;1;1;444458;4478304
23957;2,60849E+18;Palos de Moguer;palos de la frontera;arganzuela;380000;120;4;2;Second hand / Needs reformation;0;0;0;0;1;440880;4472662
23958;1,36159E+18;Arapiles;arapiles;chamberi;443000;130;3;2;Second hand / Needs reformation;0;0;0;0;1;439631;4476437
23959;9,22337E+18;Nueva España;nueva espana;chamartin;1287000;225;4;3;Second hand / Good state;0;0;0;1;1;442257;4479607
23960;1,85735E+18;Arapiles;arapiles;chamberi;247000;65;3;1;Second hand / Good state;0;0;0;0;0;439812;4476052
23961;7,72327E+18;Pinar del Rey;pinar del rey;hortaleza;168000;95;3;1;Second hand / Good state;0;0;0;0;1;445856;4480590
23962;9,22337E+18;El Viso;el viso;chamartin;2221000;370;3;4;Second hand / Good state;0;0;0;0;1;441446;4477746
23963;7,67497E+18;Cuatro Caminos;cuatro caminos;tetuan;524000;155;4;2;Second hand / Needs reformation;0;0;0;0;1;440853;4477856
23964;9,22337E+18;Conde Orgaz-Piovera;piovera;hortaleza;882000;160;3;2;Second hand / Good state;0;0;0;1;1;445084;4478214
23965;2,64378E+18;Cuzco-Castillejos;castillejos;tetuan;788000;235;5;3;Second hand / Good state;0;0;0;0;1;441258;4479047
23966;3,84696E+17;Sanchinarro;valdefuentes;hortaleza;510000;140;4;2;Second hand / Good state;0;0;0;1;1;444626;4483300
23967;5,99966E+16;Cuzco-Castillejos;castillejos;tetuan;621000;125;3;1;Second hand / Good state;0;0;0;1;1;441080;4478909
23968;9,22337E+18;Águilas;aguilas;latina;288000;125;4;2;Second hand / Good state;0;0;0;0;1;435064;4470551
23969;9,22337E+18;Costillares;costillares;ciudad lineal;542000;150;4;2;Second hand / Good state;0;0;0;1;1;443467;4480761
23970;9,22337E+18;Chueca-Justicia;justicia;centro;1513000;210;2;3;Second hand / Good state;0;0;1;0;1;440820;4475011
23971;4,65611E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;1437000;305;6;4;Second hand / Needs reformation;0;0;0;0;1;441560;4478632
23972;9,22337E+18;Goya;goya;salamanca;278000;85;2;2;Second hand / Good state;0;0;0;0;1;443075;4475387
23973;9,22337E+18;Los Ángeles;angeles;villaverde;135000;80;3;1;Second hand / Good state;0;0;0;0;1;440683;4467158
23974;9,22337E+18;Argüelles;arguelles;moncloa - aravaca;320000;40;0;1;Second hand / Good state;1;0;0;0;1;439395;4475451
23975;2,56513E+17;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;698000;170;4;2;Second hand / Needs reformation;0;0;0;0;1;441061;4477194
23976;9,22337E+18;San Diego;san diego;puente de vallecas;174000;145;6;2;Second hand / Good state;0;0;0;0;0;443054;4471515
23977;6,69432E+17;Valdebebas - Valdefuentes;valdefuentes;hortaleza;556000;150;4;2;New development;0;0;0;1;1;448291;4482620
23978;9,22337E+18;Berruguete;berruguete;tetuan;321000;85;2;2;Second hand / Good state;0;1;0;0;1;440598;4479057
23979;9,22337E+18;Malasaña-Universidad;universidad;centro;279000;55;1;1;Second hand / Good state;0;0;0;0;0;439786;4475399
23980;2,2529E+17;Pinar del Rey;pinar del rey;hortaleza;139000;60;3;1;Second hand / Needs reformation;0;0;0;0;0;444822;4480351
23981;1,18658E+18;San Cristóbal;san cristobal;villaverde;91000;60;3;1;Second hand / Unknown;0;0;0;0;0;441441;4465751
23982;5,12283E+18;Entrevías;entrevias;puente de vallecas;82000;70;3;2;Second hand / Unknown;0;0;0;0;0;443390;4470046
23983;2,38944E+18;Rosas;rosas;san blas - canillejas;368000;155;4;2;Second hand / Unknown;0;0;0;0;0;448274;4474625
23984;9,22337E+18;Castellana;castellana;salamanca;757000;110;3;2;Second hand / Good state;0;0;0;0;1;441956;4476145
23985;4,69519E+18;Delicias;delicias;arganzuela;238000;55;3;1;Second hand / Good state;0;0;0;0;1;441144;4472009
23986;9,22337E+18;Palos de Moguer;palos de la frontera;arganzuela;342000;65;1;1;Second hand / Good state;0;0;0;0;1;441367;4472561
23987;5,98412E+18;Cuzco-Castillejos;castillejos;tetuan;595000;125;4;3;Second hand / Unknown;0;0;0;0;0;441152;4478866
23988;9,22337E+18;Costillares;costillares;ciudad lineal;490000;105;3;2;Second hand / Unknown;0;0;0;0;0;443565;4480180
23989;9,22337E+18;Nueva España;nueva espana;chamartin;846000;165;3;2;Second hand / Good state;0;0;0;0;1;443311;4479435
23990;9,22337E+18;Sol;sol;centro;335000;80;1;1;Second hand / Good state;0;0;0;0;1;440534;4474465
23991;9,22337E+18;Los Rosales;los rosales;villaverde;289000;145;4;2;Second hand / Good state;0;0;0;1;1;441919;4467735
23992;9,22337E+18;Fontarrón;fontarron;moratalaz;129000;65;3;1;Second hand / Good state;0;0;0;0;0;445570;4472193
23993;9,22337E+18;Niño Jesús;nino jesus;retiro;1688000;270;6;5;Second hand / Good state;0;0;0;1;1;443032;4473573
23994;9,22337E+18;Acacias;acacias;arganzuela;675000;120;3;2;Second hand / Good state;0;1;0;1;1;440312;4472647
23995;4,30035E+18;Nueva España;nueva espana;chamartin;733000;165;3;2;Second hand / Needs reformation;0;0;1;0;1;443021;4479261
23996;9,22337E+18;San Isidro;san isidro;carabanchel;136000;75;3;1;Second hand / Good state;0;0;0;0;0;437361;4471494
23997;1,24076E+18;Estrella;estrella;retiro;497000;165;4;3;Second hand / Needs reformation;0;0;0;0;1;443779;4474429
23998;7,28879E+18;Trafalgar;trafalgar;chamberi;479000;90;2;1;Second hand / Good state;0;0;0;0;0;440602;4476163
23999;9,22337E+18;Campamento;campamento;latina;239000;105;3;2;Second hand / Good state;0;0;0;0;1;434180;4471855
24000;5,24262E+17;Malasaña-Universidad;universidad;centro;201000;70;2;1;Second hand / Needs reformation;0;0;0;0;0;440242;4475174
24001;8,13129E+18;Ventilla-Almenara;almenara;tetuan;208000;60;1;1;Second hand / Good state;0;0;0;0;1;441212;4479623
24002;9,22337E+18;Quintana;quintana;ciudad lineal;442000;165;4;2;Second hand / Needs reformation;0;0;0;0;1;445268;4476733
24003;9,22337E+18;Valdeacederas;valdeacederas;tetuan;166000;90;3;1;Second hand / Needs reformation;0;0;0;0;0;440432;4479769
24004;5,25125E+18;Abrantes;abrantes;carabanchel;107000;80;3;1;Second hand / Needs reformation;0;0;0;0;1;437856;4469951
24005;9,22337E+18;Peñagrande;penagrande;fuencarral - el pardo;839000;240;4;3;Second hand / Good state;0;0;0;1;1;437868;4481787
24006;9,22337E+18;Goya;goya;salamanca;359000;45;1;1;Second hand / Good state;0;0;0;0;1;442417;4475157
